sample_id,sample_index,audio_path,split,wave_frame_normalized,filter_cutoff_normalized,filter_resonance_normalized,filter_drive_normalized,amp_attack_normalized,amp_decay_normalized,amp_sustain_normalized,amp_release_normalized
pilot_v1_00507,507,data\raw\audio\pilot_v1\pilot_v1_00507.wav,train,0.8151680827140808,0.7674753665924072,0.5283119082450867,0.41702643036842346,0.2368820309638977,0.39385682344436646,0.6680452823638916,0.37583890557289124
pilot_v1_00508,508,data\raw\audio\pilot_v1\pilot_v1_00508.wav,train,0.9062862396240234,0.41214725375175476,0.7308469414710999,0.47289663553237915,0.16817061603069305,0.49132904410362244,0.32946327328681946,0.25413987040519714
pilot_v1_00509,509,data\raw\audio\pilot_v1\pilot_v1_00509.wav,train,0.42494043707847595,0.8408645987510681,0.38905563950538635,0.03796367347240448,0.39038071036338806,0.3075336217880249,0.7482924461364746,0.41814783215522766
pilot_v1_00510,510,data\raw\audio\pilot_v1\pilot_v1_00510.wav,validation,0.044877246022224426,0.4964026212692261,0.4443387985229492,0.6452552080154419,0.2551112174987793,0.15581582486629486,0.5329219698905945,0.3252542316913605
pilot_v1_00511,511,data\raw\audio\pilot_v1\pilot_v1_00511.wav,train,0.5613950490951538,0.619906485080719,0.08615338802337646,0.3328888416290283,0.07687684893608093,0.3452616035938263,0.939273476600647,0.1831219345331192
pilot_v1_00512,512,data\raw\audio\pilot_v1\pilot_v1_00512.wav,test,0.5615954399108887,0.41290903091430664,0.47778040170669556,0.2637081742286682,0.10134056955575943,0.44497933983802795,0.8640546798706055,0.3426777720451355
pilot_v1_00513,513,data\raw\audio\pilot_v1\pilot_v1_00513.wav,test,0.043186016380786896,0.8392719626426697,0.04143455624580383,0.7254200577735901,0.32918262481689453,0.2775784432888031,0.4575059711933136,0.15681052207946777
pilot_v1_00514,514,data\raw\audio\pilot_v1\pilot_v1_00514.wav,train,0.4247404932975769,0.49728918075561523,0.797033965587616,0.11524485051631927,0.4128897488117218,0.20764097571372986,0.6737553477287292,0.2394515722990036
pilot_v1_00515,515,data\raw\audio\pilot_v1\pilot_v1_00515.wav,train,0.907978892326355,0.6187093257904053,0.3333565294742584,0.40659961104393005,0.24107173085212708,0.3697332739830017,0.25473278760910034,0.4471931457519531
pilot_v1_00516,516,data\raw\audio\pilot_v1\pilot_v1_00516.wav,train,0.8158867955207825,0.562089204788208,0.13277766108512878,0.4862735867500305,0.16007621586322784,0.4717022180557251,0.7411171197891235,0.1937258541584015
pilot_v1_00517,517,data\raw\audio\pilot_v1\pilot_v1_00517.wav,train,0.3284827470779419,0.6919714212417603,0.5995690226554871,0.024584591388702393,0.38127461075782776,0.283793568611145,0.33498454093933105,0.40146538615226746
pilot_v1_00518,518,data\raw\audio\pilot_v1\pilot_v1_00518.wav,train,0.20169878005981445,0.3486422300338745,0.24243038892745972,0.6348055601119995,0.2727941870689392,0.1809634119272232,0.9462527632713318,0.29816827178001404
pilot_v1_00519,519,data\raw\audio\pilot_v1\pilot_v1_00519.wav,train,0.7164308428764343,0.7665504217147827,0.6756157279014587,0.3433363139629364,0.0951198861002922,0.363563597202301,0.5275967121124268,0.11230438202619553
pilot_v1_00520,520,data\raw\audio\pilot_v1\pilot_v1_00520.wav,train,0.6617535948753357,0.44730889797210693,0.25535890460014343,0.05440758541226387,0.3142074644565582,0.3935501277446747,0.7575052976608276,0.22182400524616241
pilot_v1_00521,521,data\raw\audio\pilot_v1\pilot_v1_00521.wav,validation,0.17825578153133392,0.5988735556602478,0.6127756834030151,0.5597213506698608,0.1427805870771408,0.22751672565937042,0.3640553951263428,0.36398935317993164
pilot_v1_00522,522,data\raw\audio\pilot_v1\pilot_v1_00522.wav,train,0.28942665457725525,0.39407268166542053,0.1698456108570099,0.3274741768836975,0.20305009186267853,0.25909292697906494,0.9547303915023804,0.2933124601840973
pilot_v1_00523,523,data\raw\audio\pilot_v1\pilot_v1_00523.wav,train,0.8080649971961975,0.7904238700866699,0.5124063491821289,0.5693681836128235,0.43050122261047363,0.4198176860809326,0.5737577676773071,0.12927278876304626
pilot_v1_00524,524,data\raw\audio\pilot_v1\pilot_v1_00524.wav,train,0.9626752138137817,0.3212202489376068,0.7098861932754517,0.6955505609512329,0.37460023164749146,0.3450776934623718,0.8349835276603699,0.3352769613265991
pilot_v1_00525,525,data\raw\audio\pilot_v1\pilot_v1_00525.wav,validation,0.44817206263542175,0.7263052463531494,0.37041574716567993,0.19030547142028809,0.19653576612472534,0.15580220520496368,0.44111815094947815,0.17123934626579285
pilot_v1_00526,526,data\raw\audio\pilot_v1\pilot_v1_00526.wav,train,0.08225353062152863,0.5206940174102783,0.4149307608604431,0.4225984215736389,0.061492759734392166,0.3076106905937195,0.6275947690010071,0.264625608921051
pilot_v1_00527,527,data\raw\audio\pilot_v1\pilot_v1_00527.wav,train,0.5693981647491455,0.6635342836380005,0.05437871813774109,0.1805441826581955,0.2830815017223358,0.49157774448394775,0.24625474214553833,0.40678757429122925
pilot_v1_00528,528,data\raw\audio\pilot_v1\pilot_v1_00528.wav,validation,0.6162903904914856,0.5380440354347229,0.6346830725669861,0.6165458559989929,0.22642503678798676,0.17022526264190674,0.4821527898311615,0.2630036771297455
pilot_v1_00529,529,data\raw\audio\pilot_v1\pilot_v1_00529.wav,validation,0.09789562225341797,0.6464360356330872,0.29600414633750916,0.37478965520858765,0.4040989279747009,0.33094945549964905,0.8884801268577576,0.4270375967025757
pilot_v1_00530,530,data\raw\audio\pilot_v1\pilot_v1_00530.wav,test,0.4950298070907593,0.30340641736984253,0.5405271649360657,0.5131479501724243,0.3375794291496277,0.48241618275642395,0.28023239970207214,0.3232272267341614
pilot_v1_00531,531,data\raw\audio\pilot_v1\pilot_v1_00531.wav,train,0.9782831072807312,0.7427931427955627,0.17917975783348083,0.0079712625592947,0.11638127267360687,0.3163835108280182,0.6990858316421509,0.1810675859451294
pilot_v1_00532,532,data\raw\audio\pilot_v1\pilot_v1_00532.wav,train,0.7611767053604126,0.37677496671676636,0.3797834515571594,0.13342158496379852,0.08476702868938446,0.21874311566352844,0.3097531199455261,0.27801278233528137
pilot_v1_00533,533,data\raw\audio\pilot_v1\pilot_v1_00533.wav,train,0.2737882733345032,0.8074362277984619,0.737967312335968,0.37524649500846863,0.2565845847129822,0.40270939469337463,0.7157137989997864,0.13585646450519562
pilot_v1_00534,534,data\raw\audio\pilot_v1\pilot_v1_00534.wav,test,0.13139408826828003,0.46520864963531494,0.09503310918807983,0.23693391680717468,0.39787757396698,0.43394380807876587,0.5030723810195923,0.21798290312290192
pilot_v1_00535,535,data\raw\audio\pilot_v1\pilot_v1_00535.wav,train,0.6461420059204102,0.5823334455490112,0.43682289123535156,0.7419503927230835,0.17003576457500458,0.2446689009666443,0.9215095639228821,0.3820148706436157
pilot_v1_00536,536,data\raw\audio\pilot_v1\pilot_v1_00536.wav,validation,0.7320730686187744,0.36621060967445374,0.007201822940260172,0.4537757337093353,0.4392889440059662,0.2965090572834015,0.3884824812412262,0.3182527422904968
pilot_v1_00537,537,data\raw\audio\pilot_v1\pilot_v1_00537.wav,train,0.2485908567905426,0.7498044967651367,0.47476109862327576,0.16255763173103333,0.21769987046718597,0.458600789308548,0.7821504473686218,0.11050619930028915
pilot_v1_00538,538,data\raw\audio\pilot_v1\pilot_v1_00538.wav,validation,0.3440904915332794,0.543923020362854,0.3176175057888031,0.6788471937179565,0.12774278223514557,0.35611239075660706,0.5990864634513855,0.20371966063976288
pilot_v1_00539,539,data\raw\audio\pilot_v1\pilot_v1_00539.wav,train,0.8627446889877319,0.7082409262657166,0.7500326633453369,0.21727272868156433,0.30580776929855347,0.1887122541666031,0.980231761932373,0.38959187269210815
pilot_v1_00540,540,data\raw\audio\pilot_v1\pilot_v1_00540.wav,train,0.8923406004905701,0.47967278957366943,0.5525768995285034,0.29621389508247375,0.2992941439151764,0.2698315978050232,0.4157158136367798,0.24585898220539093
pilot_v1_00541,541,data\raw\audio\pilot_v1\pilot_v1_00541.wav,train,0.37785211205482483,0.6355369687080383,0.11702337116003036,0.5874548554420471,0.07184264063835144,0.4524310231208801,0.8097510933876038,0.43172788619995117
pilot_v1_00542,542,data\raw\audio\pilot_v1\pilot_v1_00542.wav,train,0.027574321255087852,0.43099352717399597,0.6726300120353699,0.071211077272892,0.18657304346561432,0.382835328578949,0.2215106338262558,0.3608795404434204
pilot_v1_00543,543,data\raw\audio\pilot_v1\pilot_v1_00543.wav,train,0.5147338509559631,0.8230505585670471,0.2081579864025116,0.5326710939407349,0.3580004572868347,0.19492729008197784,0.6030712723731995,0.15313495695590973
pilot_v1_00544,544,data\raw\audio\pilot_v1\pilot_v1_00544.wav,train,0.5270777940750122,0.5018842816352844,0.16014303267002106,0.7280979752540588,0.08867449313402176,0.1835954487323761,0.2920868694782257,0.10522699356079102
pilot_v1_00545,545,data\raw\audio\pilot_v1\pilot_v1_00545.wav,train,0.00836319848895073,0.6147099137306213,0.5206969380378723,0.24931147694587708,0.26673904061317444,0.3496280610561371,0.6857237815856934,0.31310707330703735
pilot_v1_00546,546,data\raw\audio\pilot_v1\pilot_v1_00546.wav,train,0.39675718545913696,0.4088851511478424,0.2650410830974579,0.3920656740665436,0.37522023916244507,0.4637375473976135,0.49553948640823364,0.39487090706825256
pilot_v1_00547,547,data\raw\audio\pilot_v1\pilot_v1_00547.wav,train,0.880300760269165,0.8438410758972168,0.6045134663581848,0.11806006729602814,0.15363159775733948,0.3030133545398712,0.8766986727714539,0.2088651806116104
pilot_v1_00548,548,data\raw\audio\pilot_v1\pilot_v1_00548.wav,train,0.8514384627342224,0.3355123996734619,0.405078649520874,0.02195241115987301,0.24751697480678558,0.1993808150291443,0.5129004120826721,0.4375198483467102
pilot_v1_00549,549,data\raw\audio\pilot_v1\pilot_v1_00549.wav,validation,0.36421751976013184,0.7792021632194519,0.06251974403858185,0.5006245374679565,0.41894394159317017,0.38865572214126587,0.9069512486457825,0.25151747465133667
pilot_v1_00550,550,data\raw\audio\pilot_v1\pilot_v1_00550.wav,train,0.22864805161952972,0.5747154355049133,0.7197117805480957,0.35791608691215515,0.335237592458725,0.44799748063087463,0.32428717613220215,0.14734314382076263
pilot_v1_00551,551,data\raw\audio\pilot_v1\pilot_v1_00551.wav,validation,0.7431970238685608,0.6788167357444763,0.362296998500824,0.6319445371627808,0.10778655111789703,0.26403120160102844,0.7058122754096985,0.3552212417125702
pilot_v1_00552,552,data\raw\audio\pilot_v1\pilot_v1_00552.wav,train,0.6260149478912354,0.39865046739578247,0.7825462222099304,0.5158904790878296,0.2766360938549042,0.32150033116340637,0.5857212543487549,0.421683669090271
pilot_v1_00553,553,data\raw\audio\pilot_v1\pilot_v1_00553.wav,validation,0.14270028471946716,0.7864086627960205,0.34936195611953735,0.0865197405219078,0.0554376021027565,0.48890045285224915,0.9920893907546997,0.2575909495353699
pilot_v1_00554,554,data\raw\audio\pilot_v1\pilot_v1_00554.wav,train,0.2626642882823944,0.44330132007598877,0.49224773049354553,0.6013429760932922,0.19048136472702026,0.3258126676082611,0.37669825553894043,0.18642139434814453
pilot_v1_00555,555,data\raw\audio\pilot_v1\pilot_v1_00555.wav,train,0.7811195254325867,0.6034604907035828,0.02545756660401821,0.28378066420555115,0.3681555986404419,0.1637209802865982,0.795539915561676,0.32863977551460266
pilot_v1_00556,556,data\raw\audio\pilot_v1\pilot_v1_00556.wav,train,0.9974942207336426,0.5075474381446838,0.22798842191696167,0.23418214917182922,0.43694648146629333,0.24021539092063904,0.20694905519485474,0.1413814276456833
pilot_v1_00557,557,data\raw\audio\pilot_v1\pilot_v1_00557.wav,train,0.4826858937740326,0.6761686205863953,0.6916669607162476,0.6633926630020142,0.2091042846441269,0.42812344431877136,0.6129026412963867,0.2835964858531952
pilot_v1_00558,558,data\raw\audio\pilot_v1\pilot_v1_00558.wav,train,0.10993549227714539,0.33386334776878357,0.14719310402870178,0.14861521124839783,0.14883553981781006,0.4071429371833801,0.4058114290237427,0.3764900863170624
pilot_v1_00559,559,data\raw\audio\pilot_v1\pilot_v1_00559.wav,validation,0.5973852872848511,0.7131667733192444,0.583540141582489,0.46624618768692017,0.32065343856811523,0.2245434820652008,0.8242880702018738,0.21239936351776123
pilot_v1_00560,560,data\raw\audio\pilot_v1\pilot_v1_00560.wav,train,0.5817736983299255,0.3165699541568756,0.30239352583885193,0.3309587836265564,0.1639813482761383,0.41467955708503723,0.6601734757423401,0.36990925669670105
pilot_v1_00561,561,data\raw\audio\pilot_v1\pilot_v1_00561.wav,train,0.0630737692117691,0.7301748394966125,0.7668643593788147,0.6486579775810242,0.3914329409599304,0.2525872588157654,0.26670947670936584,0.22769586741924286
pilot_v1_00562,562,data\raw\audio\pilot_v1\pilot_v1_00562.wav,train,0.46704745292663574,0.5254514813423157,0.022397777065634727,0.03994608297944069,0.25013917684555054,0.23263214528560638,0.8520049452781677,0.12335271388292313
pilot_v1_00563,563,data\raw\audio\pilot_v1\pilot_v1_00563.wav,train,0.9506059288978577,0.6596241593360901,0.4579502046108246,0.4694543778896332,0.0787118524312973,0.40003305673599243,0.4710632860660553,0.2874404489994049
pilot_v1_00564,564,data\raw\audio\pilot_v1\pilot_v1_00564.wav,train,0.7967274188995361,0.4606473445892334,0.6573602557182312,0.419123113155365,0.12243624776601791,0.496009886264801,0.931523323059082,0.16617386043071747
pilot_v1_00565,565,data\raw\audio\pilot_v1\pilot_v1_00565.wav,train,0.3095220923423767,0.5863662958145142,0.22494389116764069,0.10126371681690216,0.3440254032611847,0.313409686088562,0.5376935601234436,0.3302595317363739
pilot_v1_00566,566,data\raw\audio\pilot_v1\pilot_v1_00566.wav,test,0.1583424061536789,0.3808325529098511,0.5678247213363647,0.7100213766098022,0.41054415702819824,0.1513472944498062,0.73109370470047,0.41185325384140015
pilot_v1_00567,567,data\raw\audio\pilot_v1\pilot_v1_00567.wav,train,0.6729072332382202,0.8029005527496338,0.10026434808969498,0.2805817127227783,0.2324792593717575,0.3392559289932251,0.349738210439682,0.26964321732521057
pilot_v1_00568,568,data\raw\audio\pilot_v1\pilot_v1_00568.wav,train,0.6963354349136353,0.5571030378341675,0.5298930406570435,0.16523553431034088,0.35194605588912964,0.3748714029788971,0.9667099714279175,0.1628051996231079
pilot_v1_00569,569,data\raw\audio\pilot_v1\pilot_v1_00569.wav,train,0.21303632855415344,0.6956402659416199,0.18810130655765533,0.43937912583351135,0.18012839555740356,0.21414664387702942,0.5601729154586792,0.3488166332244873
pilot_v1_00570,570,data\raw\audio\pilot_v1\pilot_v1_00570.wav,train,0.317329078912735,0.35360094904899597,0.6452891230583191,0.2027387171983719,0.0653972253203392,0.27246302366256714,0.771065890789032,0.44119828939437866
pilot_v1_00571,571,data\raw\audio\pilot_v1\pilot_v1_00571.wav,train,0.8358001708984375,0.7629767060279846,0.28710341453552246,0.6816624999046326,0.29323896765708923,0.4384964108467102,0.3520023226737976,0.23331251740455627
pilot_v1_00572,572,data\raw\audio\pilot_v1\pilot_v1_00572.wav,train,0.9271586537361145,0.426449179649353,0.08454850316047668,0.5848227739334106,0.3118627667427063,0.35913145542144775,0.6376944184303284,0.39666691422462463
pilot_v1_00573,573,data\raw\audio\pilot_v1\pilot_v1_00573.wav,train,0.41236498951911926,0.8270995020866394,0.4458939731121063,0.310564786195755,0.13418877124786377,0.17516441643238068,0.23152251541614532,0.188783198595047
pilot_v1_00574,574,data\raw\audio\pilot_v1\pilot_v1_00574.wav,train,0.05525531992316246,0.4837137460708618,0.39024609327316284,0.5472509264945984,0.2241450995206833,0.2882484793663025,0.8497403860092163,0.11710301786661148
pilot_v1_00575,575,data\raw\audio\pilot_v1\pilot_v1_00575.wav,train,0.5427200198173523,0.6309837698936462,0.7289231419563293,0.06835002452135086,0.44534316658973694,0.4775239825248718,0.4310915470123291,0.30311107635498047
pilot_v1_00576,576,data\raw\audio\pilot_v1\pilot_v1_00576.wav,train,0.5312986373901367,0.5697053670883179,0.367296040058136,0.4398896098136902,0.2639589011669159,0.3423539996147156,0.5105060935020447,0.28942710161209106
pilot_v1_00577,577,data\raw\audio\pilot_v1\pilot_v1_00577.wav,train,0.049952827394008636,0.6824672222137451,0.7005058526992798,0.17497029900550842,0.09156449884176254,0.15837635099887848,0.9164683818817139,0.12529665231704712
pilot_v1_00578,578,data\raw\audio\pilot_v1\pilot_v1_00578.wav,train,0.41986483335494995,0.3404220640659332,0.057496875524520874,0.6897948384284973,0.1500701755285263,0.30497246980667114,0.30227047204971313,0.22981077432632446
pilot_v1_00579,579,data\raw\audio\pilot_v1\pilot_v1_00579.wav,train,0.9363826513290405,0.775584876537323,0.4243125915527344,0.20778138935565948,0.3788914680480957,0.4942373037338257,0.7207062244415283,0.3720668852329254
pilot_v1_00580,580,data\raw\audio\pilot_v1\pilot_v1_00580.wav,train,0.8402479290962219,0.40521734952926636,0.6221437454223633,0.3101600706577301,0.4223039448261261,0.3909545838832855,0.28139209747314453,0.2743215262889862
pilot_v1_00581,581,data\raw\audio\pilot_v1\pilot_v1_00581.wav,train,0.32740744948387146,0.8488348722457886,0.25849077105522156,0.5749650001525879,0.2440471053123474,0.2302190661430359,0.6877210736274719,0.41657426953315735
pilot_v1_00582,582,data\raw\audio\pilot_v1\pilot_v1_00582.wav,train,0.2046670764684677,0.5054506659507751,0.5030367374420166,0.0601862370967865,0.11036529392004013,0.25641196966171265,0.481041818857193,0.3351515531539917
pilot_v1_00583,583,data\raw\audio\pilot_v1\pilot_v1_00583.wav,train,0.6901785731315613,0.6097503900527954,0.16671524941921234,0.5422224998474121,0.3325490355491638,0.42243456840515137,0.8998938202857971,0.1710231453180313
pilot_v1_00584,584,data\raw\audio\pilot_v1\pilot_v1_00584.wav,train,0.6823601126670837,0.3291718661785126,0.590187132358551,0.6524875164031982,0.051778536289930344,0.4689998924732208,0.21646888554096222,0.23410287499427795
pilot_v1_00585,585,data\raw\audio\pilot_v1\pilot_v1_00585.wav,train,0.16561341285705566,0.7170022130012512,0.12965954840183258,0.33737459778785706,0.2802096903324127,0.2863891124725342,0.6105055809020996,0.44194597005844116
pilot_v1_00586,586,data\raw\audio\pilot_v1\pilot_v1_00586.wav,train,0.3039602041244507,0.5122721791267395,0.6849961280822754,0.4801274836063385,0.3652777671813965,0.17834652960300446,0.4207088351249695,0.34939345717430115
pilot_v1_00587,587,data\raw\audio\pilot_v1\pilot_v1_00587.wav,train,0.7855654358863831,0.6722328066825867,0.2455500364303589,0.04244799539446831,0.19327370822429657,0.3662445843219757,0.802267849445343,0.16342473030090332
pilot_v1_00588,588,data\raw\audio\pilot_v1\pilot_v1_00588.wav,train,0.9441896677017212,0.4394160509109497,0.0445648729801178,0.09758580476045609,0.21178066730499268,0.44240522384643555,0.5877218842506409,0.306593120098114
pilot_v1_00589,589,data\raw\audio\pilot_v1\pilot_v1_00589.wav,train,0.4589375853538513,0.6081010699272156,0.487150102853775,0.41253846883773804,0.4343554973602295,0.28030213713645935,0.9813913106918335,0.1206277534365654
pilot_v1_00590,590,data\raw\audio\pilot_v1\pilot_v1_00590.wav,train,0.07338101416826248,0.40257006883621216,0.3302246928215027,0.2698313891887665,0.32411110401153564,0.20498137176036835,0.3998960256576538,0.19213710725307465
pilot_v1_00591,591,data\raw\audio\pilot_v1\pilot_v1_00591.wav,train,0.5859925746917725,0.78166663646698,0.787665843963623,0.7075795531272888,0.14546336233615875,0.37237149477005005,0.7810396552085876,0.3999781310558319
pilot_v1_00592,592,data\raw\audio\pilot_v1\pilot_v1_00592.wav,test,0.6016042828559875,0.38547372817993164,0.12014299631118774,0.08889299631118774,0.3888542056083679,0.26721468567848206,0.9419190287590027,0.20418685674667358
pilot_v1_00593,593,data\raw\audio\pilot_v1\pilot_v1_00593.wav,train,0.12024261802434921,0.799014687538147,0.5619572401046753,0.5267093777656555,0.16666996479034424,0.4551120102405548,0.5357878804206848,0.39014989137649536
pilot_v1_00594,594,data\raw\audio\pilot_v1\pilot_v1_00594.wav,train,0.4745759069919586,0.4559059143066406,0.2050398737192154,0.29006779193878174,0.07535187155008316,0.3801330029964447,0.7454997897148132,0.30821505188941956
pilot_v1_00595,595,data\raw\audio\pilot_v1\pilot_v1_00595.wav,train,0.9910780787467957,0.5902853012084961,0.6632481217384338,0.6053183078765869,0.2536090314388275,0.19752280414104462,0.32684212923049927,0.10037770122289658
pilot_v1_00596,596,data\raw\audio\pilot_v1\pilot_v1_00596.wav,validation,0.7699576616287231,0.5292865037918091,0.46539294719696045,0.6611881852149963,0.34758681058883667,0.29384946823120117,0.6632452607154846,0.35323458909988403
pilot_v1_00597,597,data\raw\audio\pilot_v1\pilot_v1_00597.wav,train,0.25710228085517883,0.6549330949783325,0.0040699755772948265,0.2232116013765335,0.1187649741768837,0.4612390100955963,0.25669798254966736,0.14539919793605804
pilot_v1_00598,598,data\raw\audio\pilot_v1\pilot_v1_00598.wav,train,0.14997117221355438,0.3126336634159088,0.759402334690094,0.4598989486694336,0.23525939881801605,0.35353824496269226,0.8745160698890686,0.24940252304077148
pilot_v1_00599,599,data\raw\audio\pilot_v1\pilot_v1_00599.wav,train,0.6354680061340332,0.7348999977111816,0.3207477927207947,0.14471709728240967,0.40765413641929626,0.19143593311309814,0.4554918706417084,0.4353622794151306
pilot_v1_00600,600,data\raw\audio\pilot_v1\pilot_v1_00600.wav,train,0.7370402812957764,0.48870694637298584,0.747349202632904,0.25422513484954834,0.17667075991630554,0.2161048799753189,0.6357853412628174,0.3251577317714691
pilot_v1_00601,601,data\raw\audio\pilot_v1\pilot_v1_00601.wav,validation,0.22027868032455444,0.6273165345191956,0.3829016089439392,0.7363765239715576,0.35531824827194214,0.40536901354789734,0.2419215738773346,0.1828966587781906
pilot_v1_00602,602,data\raw\audio\pilot_v1\pilot_v1_00602.wav,validation,0.37429577112197876,0.42148908972740173,0.4274425804615021,0.12766583263874054,0.29056257009506226,0.4312201142311096,0.8268416523933411,0.2542370557785034
pilot_v1_00603,603,data\raw\audio\pilot_v1\pilot_v1_00603.wav,train,0.8558863401412964,0.8306664824485779,0.09191343188285828,0.39272239804267883,0.06798817217350006,0.24724306166172028,0.4455002248287201,0.4183724522590637
pilot_v1_00604,604,data\raw\audio\pilot_v1\pilot_v1_00604.wav,train,0.8895248770713806,0.35725194215774536,0.2928737699985504,0.4958338141441345,0.1370665580034256,0.16754429042339325,0.9566957354545593,0.21160900592803955
pilot_v1_00605,605,data\raw\audio\pilot_v1\pilot_v1_00605.wav,train,0.4042569398880005,0.757966160774231,0.625313401222229,0.013568056747317314,0.3090703785419464,0.3335663378238678,0.5632475018501282,0.37574243545532227
pilot_v1_00606,606,data\raw\audio\pilot_v1\pilot_v1_00606.wav,train,0.00306058581918478,0.553486168384552,0.18231166899204254,0.622324526309967,0.4490022361278534,0.4798206388950348,0.7554909586906433,0.28301966190338135
pilot_v1_00607,607,data\raw\audio\pilot_v1\pilot_v1_00607.wav,train,0.5156565308570862,0.7005494832992554,0.5498952865600586,0.3572908043861389,0.22057148814201355,0.31908586621284485,0.37451696395874023,0.14076188206672668
pilot_v1_00608,608,data\raw\audio\pilot_v1\pilot_v1_00608.wav,train,0.5045334100723267,0.3450081944465637,0.6947973370552063,0.15421073138713837,0.326494038105011,0.24281089007854462,0.7322779297828674,0.1777563989162445
pilot_v1_00609,609,data\raw\audio\pilot_v1\pilot_v1_00609.wav,train,0.023004498332738876,0.7715775966644287,0.23735804855823517,0.44893044233322144,0.10391929745674133,0.4254210889339447,0.33844655752182007,0.31987327337265015
pilot_v1_00610,610,data\raw\audio\pilot_v1\pilot_v1_00610.wav,train,0.3841310441493988,0.5656893253326416,0.5804082751274109,0.21668490767478943,0.2376018613576889,0.4098238945007324,0.9302903413772583,0.42351287603378296
pilot_v1_00611,611,data\raw\audio\pilot_v1\pilot_v1_00611.wav,train,0.900831937789917,0.6870452761650085,0.13782499730587006,0.6691725254058838,0.41624969244003296,0.22192661464214325,0.5489363074302673,0.2595216631889343
pilot_v1_00612,612,data\raw\audio\pilot_v1\pilot_v1_00612.wav,train,0.8679251074790955,0.4923129081726074,0.3399801254272461,0.5957702994346619,0.3849458694458008,0.3242240250110626,0.8594143986701965,0.3813953101634979
pilot_v1_00613,613,data\raw\audio\pilot_v1\pilot_v1_00613.wav,train,0.355389803647995,0.6223932504653931,0.7794280648231506,0.30107349157333374,0.15651482343673706,0.48632633686065674,0.46594879031181335,0.21740607917308807
pilot_v1_00614,614,data\raw\audio\pilot_v1\pilot_v1_00614.wav,train,0.23948892951011658,0.4178524613380432,0.034837882965803146,0.5333647727966309,0.09800991415977478,0.32845091819763184,0.6528129577636719,0.1351088434457779
pilot_v1_00615,615,data\raw\audio\pilot_v1\pilot_v1_00615.wav,train,0.7246952652931213,0.835688054561615,0.4953674077987671,0.08076272159814835,0.27001407742500305,0.1610613763332367,0.27187272906303406,0.2772224247455597
pilot_v1_00616,616,data\raw\audio\pilot_v1\pilot_v1_00616.wav,train,0.6543739438056946,0.5168420672416687,0.07188790291547775,0.3638561964035034,0.13940837979316711,0.20195497572422028,0.8384489417076111,0.3847425878047943
pilot_v1_00617,617,data\raw\audio\pilot_v1\pilot_v1_00617.wav,train,0.1379324048757553,0.668208658695221,0.40821048617362976,0.6142871379852295,0.31766510009765625,0.3859320282936096,0.43227559328079224,0.19882763922214508
pilot_v1_00618,618,data\raw\audio\pilot_v1\pilot_v1_00618.wav,train,0.26944732666015625,0.3251732289791107,0.3529272973537445,0.00411028228700161,0.42791032791137695,0.4506571292877197,0.648936927318573,0.10578516125679016
pilot_v1_00619,619,data\raw\audio\pilot_v1\pilot_v1_00619.wav,train,0.7507473826408386,0.7215970158576965,0.7165814638137817,0.5067464709281921,0.20572645962238312,0.2613929510116577,0.2302897423505783,0.3135744631290436
pilot_v1_00620,620,data\raw\audio\pilot_v1\pilot_v1_00620.wav,train,0.9711341857910156,0.38941454887390137,0.5175772905349731,0.38610267639160156,0.19932812452316284,0.18629777431488037,0.7659507989883423,0.15097731351852417
pilot_v1_00621,621,data\raw\audio\pilot_v1\pilot_v1_00621.wav,validation,0.48569899797439575,0.7942931056022644,0.1507626622915268,0.13574039936065674,0.37172242999076843,0.3470325469970703,0.3594123423099518,0.3587646484375
pilot_v1_00622,622,data\raw\audio\pilot_v1\pilot_v1_00622.wav,test,0.10893554985523224,0.4520670175552368,0.6076315641403198,0.7459630370140076,0.28665512800216675,0.4663543701171875,0.9718738198280334,0.42978399991989136
pilot_v1_00623,623,data\raw\audio\pilot_v1\pilot_v1_00623.wav,train,0.6217302083969116,0.5949715375900269,0.2744229733943939,0.24316664040088654,0.0578337162733078,0.3003323972225189,0.552811861038208,0.24387232959270477
pilot_v1_00624,624,data\raw\audio\pilot_v1\pilot_v1_00624.wav,validation,0.5748381018638611,0.46907728910446167,0.44276365637779236,0.5531910061836243,0.40120893716812134,0.36179107427597046,0.313703715801239,0.4478127062320709
pilot_v1_00625,625,data\raw\audio\pilot_v1\pilot_v1_00625.wav,validation,0.09329333901405334,0.5776758790016174,0.07517882436513901,0.0506926067173481,0.2292052060365677,0.17252616584300995,0.7077531814575195,0.24002836644649506
pilot_v1_00626,626,data\raw\audio\pilot_v1\pilot_v1_00626.wav,train,0.4388411343097687,0.3728722929954529,0.7320550084114075,0.5669806003570557,0.11271001398563385,0.2908226549625397,0.5235325694084167,0.1575581580400467
pilot_v1_00627,627,data\raw\audio\pilot_v1\pilot_v1_00627.wav,train,0.9555264115333557,0.8121949434280396,0.39961427450180054,0.3166867196559906,0.34114083647727966,0.47480031847953796,0.9050593376159668,0.3434681296348572
pilot_v1_00628,628,data\raw\audio\pilot_v1\pilot_v1_00628.wav,validation,0.7976357936859131,0.3080812394618988,0.19748321175575256,0.19677570462226868,0.26005443930625916,0.37748828530311584,0.49127888679504395,0.11561558395624161
