sample_id,sample_index,audio_path,sample_rate,channels,midi_note,velocity,note_duration_seconds,render_duration_seconds,wave_frame_sample_01,wave_frame_normalized,wave_frame_raw,wave_frame_display,filter_cutoff_sample_01,filter_cutoff_normalized,filter_cutoff_raw,filter_cutoff_display,filter_resonance_sample_01,filter_resonance_normalized,filter_resonance_raw,filter_resonance_display,filter_drive_sample_01,filter_drive_normalized,filter_drive_raw,filter_drive_display,amp_attack_sample_01,amp_attack_normalized,amp_attack_raw,amp_attack_display,amp_decay_sample_01,amp_decay_normalized,amp_decay_raw,amp_decay_display,amp_sustain_sample_01,amp_sustain_normalized,amp_sustain_raw,amp_sustain_display,amp_release_sample_01,amp_release_normalized,amp_release_raw,amp_release_display,peak,peak_dbfs,audio_rms,rms_dbfs,dc_offset,stereo_difference_rms,is_silent,is_clipped,dc_to_rms_ratio,has_large_dc_offset
pilot_v1_00067,67,data\raw\audio\pilot_v1\pilot_v1_00067.wav,44100,1,60,0.8,1.5,3.0,0.9346136767417192,0.9346137046813965,239.2611083984375,239.261108,0.6971116233617067,0.6834114193916321,95.4766616821289,35.476662 semitones,0.2953229211270809,0.2362583428621292,0.2362583428621292,23.625834%,0.6765616284683347,0.5074211955070496,10.14842414855957,10.148424dB,0.6675398452207446,0.31701594591140747,0.7539970874786377,0.323205 secs,0.38709342386573553,0.2854827046394348,0.678997814655304,0.212556 secs,0.1963922120630741,0.357113778591156,0.357113778591156,0.357114,0.2354698134586215,0.18241442739963531,0.43385815620422363,0.035432 secs,0.2613181173801422,-11.65660958536476,0.020803223058695298,-33.63738748519866,-0.003754587115694555,0.0,False,False,0.18048102955494766,False
pilot_v1_00068,68,data\raw\audio\pilot_v1\pilot_v1_00068.wav,44100,1,60,0.8,1.5,3.0,0.8434818647801876,0.8434818387031555,215.9313507080078,215.931351,0.37427233159542084,0.5058497786521912,72.74877166748047,12.748772 semitones,0.044128190726041794,0.035302553325891495,0.035302553325891495,3.530255%,0.5078296987339854,0.38087227940559387,7.617445468902588,7.617445dB,0.589236656203866,0.2856946587562561,0.6795019507408142,0.213188 secs,0.15987857524305582,0.20595750212669373,0.48985347151756287,0.057579 secs,0.5583062022924423,0.6466449499130249,0.6466449499130249,0.646645,0.5203867722302675,0.28213536739349365,0.671036422252655,0.202761 secs,0.1430109292268753,-16.892615429503042,0.030915490759755016,-30.19647710035736,-0.008304861453356583,0.0,False,False,0.26863107294313554,True
pilot_v1_00069,69,data\raw\audio\pilot_v1\pilot_v1_00069.wav,44100,1,60,0.8,1.5,3.0,0.32478192076087,0.3247819244861603,83.14417266845703,83.144173,0.5639069434255362,0.6101488471031189,86.09905242919922,26.099052 semitones,0.6207643123343587,0.49661144614219666,0.49661144614219666,49.661144%,0.18600698001682758,0.13950523734092712,2.790104866027832,2.790105dB,0.018293245695531368,0.05731729790568352,0.13632461428642273,0.000345 secs,0.6347174132242799,0.37215110659599304,0.8851316571235657,0.613807 secs,0.0349822323769331,0.22798578441143036,0.22798578441143036,0.227986,0.11410191655158997,0.1399356722831726,0.33282580971717834,0.012271 secs,0.1561671644449234,-16.128205503854694,0.015099989520314373,-36.42046708231041,0.00015569279186348301,0.0,False,False,0.010310788073993417,False
pilot_v1_00070,70,data\raw\audio\pilot_v1\pilot_v1_00070.wav,44100,1,60,0.8,1.5,3.0,0.20533933769911528,0.20533934235572815,52.566871643066406,52.566872,0.18960374686867,0.4042820632457733,59.748104095458984,-0.251896 semitones,0.424396313726902,0.3395170569419861,0.3395170569419861,33.951706%,0.9973786361515522,0.7480340003967285,14.96068000793457,14.960680dB,0.36810779199004173,0.1972431242465973,0.46912699937820435,0.048435 secs,0.8321126382797956,0.4412393867969513,1.0494526624679565,1.212974 secs,0.8009101049974561,0.8407281041145325,0.8407281041145325,0.840728,0.3175045670941472,0.21112659573554993,0.5021477341651917,0.063581 secs,0.12786266207695007,-17.86512515754652,0.04833768161203796,-26.31428366410489,-3.893411648624248e-06,0.0,False,False,8.054609817394795e-05,False
pilot_v1_00071,71,data\raw\audio\pilot_v1\pilot_v1_00071.wav,44100,1,60,0.8,1.5,3.0,0.6888978136703372,0.6888977885246277,176.3578338623047,176.357834,0.9961798405274749,0.8478989005088806,116.53105926513672,56.531059 semitones,0.9727273220196366,0.7781818509101868,0.7781818509101868,77.818184%,0.3234130786731839,0.24255982041358948,4.8511962890625,4.851196dB,0.7980139786377549,0.3692055940628052,0.8781260251998901,0.594603 secs,0.3733567725867033,0.28067487478256226,0.6675627827644348,0.198595 secs,0.29324045311659575,0.4345923662185669,0.4345923662185669,0.434592,0.786287515424192,0.37520062923431396,0.8923847079277039,0.634174 secs,0.23556014895439148,-12.55796359459961,0.02702162893852968,-31.365769481045728,-0.00034887840581858994,0.0,False,False,0.012911079735875219,False
pilot_v1_00072,72,data\raw\audio\pilot_v1\pilot_v1_00072.wav,44100,1,60,0.8,1.5,3.0,0.6810793364420533,0.6810793280601501,174.35630798339844,174.356308,0.3856980847194791,0.5121339559555054,73.55314636230469,13.553146 semitones,0.4394813384860754,0.3515850603580475,0.3515850603580475,35.158504%,0.2086206516250968,0.15646548569202423,3.12930965423584,3.129310dB,0.4755414314568043,0.24021656811237335,0.5713359117507935,0.106553 secs,0.4434074340388179,0.30519258975982666,0.7258762121200562,0.277620 secs,0.5689031165093184,0.6551225185394287,0.6551225185394287,0.655123,0.5964176962152123,0.30874618887901306,0.7343281507492065,0.290777 secs,0.22660933434963226,-12.894444098362905,0.044362206600995005,-27.059737198698333,-0.0028768042753976306,0.0,False,False,0.06484808795180866,False
pilot_v1_00073,73,data\raw\audio\pilot_v1\pilot_v1_00073.wav,44100,1,60,0.8,1.5,3.0,0.1662856424227357,0.1662856489419937,42.56912612915039,42.569126,0.6765350876376033,0.6720942854881287,94.02806854248047,34.028069 semitones,0.8950241571292281,0.716019332408905,0.716019332408905,71.601936%,0.5975216906517744,0.44814127683639526,8.962825775146484,8.962826dB,0.9210814395919442,0.4184325635433197,0.9952084422111511,0.980971 secs,0.9807469872757792,0.493261456489563,1.1731829643249512,1.894362 secs,0.09268365800380707,0.2741469144821167,0.2741469144821167,0.274147,0.0024879751726984978,0.10087078809738159,0.23991310596466064,0.003313 secs,0.15780773758888245,-16.037434127757496,0.04792134573028831,-26.38941989124298,5.216149106591189e-07,0.0,False,False,1.088481349407173e-05,False
pilot_v1_00074,74,data\raw\audio\pilot_v1\pilot_v1_00074.wav,44100,1,60,0.8,1.5,3.0,0.30133463256061077,0.3013346195220947,77.14166259765625,77.141663,0.054268646985292435,0.3298477530479431,50.22051239013672,-9.779488 semitones,0.09153901226818562,0.07323121279478073,0.07323121279478073,7.323121%,0.282184474170208,0.21163836121559143,4.232767105102539,4.232767dB,0.6927707213908434,0.3271082937717438,0.7780009508132935,0.366370 secs,0.5485190339386463,0.3419816493988037,0.8133760094642639,0.437689 secs,0.8213951839134097,0.857116162776947,0.857116162776947,0.857116,0.3000678699463606,0.20502375066280365,0.4876326024532318,0.056542 secs,0.058121245354413986,-24.713301774350384,0.01997544964347388,-33.990068720397886,-0.0002782513055634176,0.0,False,False,0.013929664189277673,False
pilot_v1_00075,75,data\raw\audio\pilot_v1\pilot_v1_00075.wav,44100,1,60,0.8,1.5,3.0,0.7887993585318327,0.7887993454933167,201.93263244628906,201.932632,0.7594141680747271,0.7176777720451355,99.86275482177734,39.862755 semitones,0.510964217595756,0.4087713658809662,0.4087713658809662,40.877136%,0.8970066392794251,0.6727550029754639,13.455100059509277,13.455100dB,0.1374439662322402,0.10497758537530899,0.2496808022260666,0.003886 secs,0.027261976152658463,0.15954169631004333,0.37945717573165894,0.020732 secs,0.3295791046693921,0.4636632800102234,0.4636632800102234,0.463663,0.8314956836402416,0.3910234868526459,0.9300181269645691,0.748110 secs,0.1420137584209442,-16.953391574755102,0.021995467188755755,-33.153336181499746,-0.004474502916984594,0.0,False,False,0.20342840998039782,True
pilot_v1_00076,76,data\raw\audio\pilot_v1\pilot_v1_00076.wav,44100,1,60,0.8,1.5,3.0,0.942420706152916,0.9424207210540771,241.25970458984375,241.259705,0.18672657012939453,0.40269961953163147,59.54555130004883,-0.454449 semitones,0.7582889376208186,0.6066311597824097,0.6066311597824097,60.663116%,0.7912634750828147,0.5934476256370544,11.868952751159668,11.868953dB,0.12140402756631374,0.0985616147518158,0.23442092537879944,0.003020 secs,0.3010237533599138,0.2553583085536957,0.6073493361473083,0.136067 secs,0.9099835464730859,0.9279868602752686,0.9279868602752686,0.927987,0.4282727288082242,0.24989545345306396,0.5943563580513,0.124792 secs,0.10993699729442596,-19.177122581582637,0.042496342976263715,-27.43296883125931,-0.013638263173694057,0.0,False,False,0.3209279250525555,True
pilot_v1_00077,77,data\raw\audio\pilot_v1\pilot_v1_00077.wav,44100,1,60,0.8,1.5,3.0,0.45912162959575653,0.4591216444969177,117.53514099121094,117.535141,0.8759944047778845,0.781796932220459,108.07000732421875,48.070007 semitones,0.3427532631903887,0.2742026150226593,0.2742026150226593,27.420261%,0.4025760870426893,0.30193206667900085,6.038641452789307,6.038641dB,0.5522879688069224,0.2709151804447174,0.6443501114845276,0.172380 secs,0.7797698248177767,0.42291945219039917,1.0058801174163818,1.023729 secs,0.4333048602566123,0.5466439127922058,0.5466439127922058,0.546644,0.959694973193109,0.4358932077884674,1.0367372035980225,1.155247 secs,0.22405333817005157,-12.992971623009556,0.062157089974448104,-24.130186524304666,0.000213157796709936,0.0,False,False,0.0034293400285882454,False
pilot_v1_00078,78,data\raw\audio\pilot_v1\pilot_v1_00078.wav,44100,1,60,0.8,1.5,3.0,0.07124381419271231,0.07124381512403488,18.23841667175293,18.238417,0.25226979050785303,0.4387483596801758,64.1597900390625,4.159790 semitones,0.6482235109433532,0.518578827381134,0.518578827381134,51.857883%,0.7178522571921349,0.5383892059326172,10.767784118652344,10.767784dB,0.8435085266828537,0.3874033987522125,0.9214080572128296,0.720789 secs,0.6910322057083249,0.3918612599372864,0.9320107102394104,0.754542 secs,0.6682429648935795,0.7345943450927734,0.7345943450927734,0.734594,0.7260229531675577,0.3541080355644226,0.8422176837921143,0.503150 secs,0.1845872551202774,-14.675965765228739,0.05520584549058818,-25.16029868820659,1.3434300049608152e-07,0.0,False,False,2.433492310501523e-06,False
pilot_v1_00079,79,data\raw\audio\pilot_v1\pilot_v1_00079.wav,44100,1,60,0.8,1.5,3.0,0.5897148763760924,0.5897148847579956,150.96701049804688,150.967010,0.5589711433276534,0.6074341535568237,85.75157165527344,25.751572 semitones,0.18872720561921597,0.15098176896572113,0.15098176896572113,15.098177%,0.10293851140886545,0.07720388472080231,1.5440776348114014,1.544078dB,0.27158783841878176,0.15863513946533203,0.37730100750923157,0.020265 secs,0.22836916614323854,0.22992920875549316,0.5468682646751404,0.089440 secs,0.1759075615555048,0.3407260477542877,0.3407260477542877,0.340726,0.1321026161313057,0.14623591303825378,0.34781044721603394,0.014634 secs,0.2166433334350586,-13.285093411328644,0.02095487505643441,-33.57429848611632,3.660268516051587e-06,0.0,False,False,0.0001746738411082849,False
pilot_v1_00080,80,data\raw\audio\pilot_v1\pilot_v1_00080.wav,44100,1,60,0.8,1.5,3.0,0.6053264504298568,0.6053264737129211,154.9635772705078,154.963577,0.28469290863722563,0.45658111572265625,66.4423828125,6.442383 semitones,0.9147933227941394,0.7318346500396729,0.7318346500396729,73.183464%,0.9591143755242229,0.7193357944488525,14.38671588897705,14.386716dB,0.6260328162461519,0.3004131317138672,0.7145086526870728,0.260633 secs,0.8024221314117312,0.430847704410553,1.0247368812561035,1.102680 secs,0.47480024211108685,0.5798401832580566,0.5798401832580566,0.579840,0.713080395013094,0.3495781421661377,0.8314436674118042,0.477894 secs,0.17885033786296844,-14.950204701926262,0.04806881852373002,-26.362731043980133,5.296062500593145e-08,0.0,False,False,1.1017667301264438e-06,False
pilot_v1_00081,81,data\raw\audio\pilot_v1\pilot_v1_00081.wav,44100,1,60,0.8,1.5,3.0,0.1181055074557662,0.11810550838708878,30.235010147094727,30.235010,0.5290199043229222,0.5909609198570251,83.64299774169922,23.642998 semitones,0.49826728738844395,0.398613840341568,0.398613840341568,39.861385%,0.34410874731838703,0.2580815553665161,5.161631107330322,5.161631dB,0.19612532015889883,0.12845012545585632,0.3055083751678467,0.008711 secs,0.2811672193929553,0.24840852618217468,0.5908198356628418,0.121849 secs,0.9983709752559662,0.9986968040466309,0.9986968040466309,0.998697,0.18166673742234707,0.16358335316181183,0.38906994462013245,0.022915 secs,0.21179208159446716,-13.48180562339165,0.11041004285897206,-19.139828430711546,3.539262724386001e-06,0.0,False,False,3.205562313662661e-05,False
pilot_v1_00082,82,data\raw\audio\pilot_v1\pilot_v1_00082.wav,44100,1,60,0.8,1.5,3.0,0.4747600257396698,0.4747600257396698,121.53856658935547,121.538567,0.1551543865352869,0.38533490896224976,57.32286834716797,-2.677132 semitones,0.5537284454330802,0.4429827630519867,0.4429827630519867,44.298275%,0.5346308536827564,0.4009731411933899,8.019462585449219,8.019463dB,0.4088110066950321,0.21352438628673553,0.507850706577301,0.066519 secs,0.18949994072318077,0.21632498502731323,0.5145117044448853,0.070078 secs,0.2281773192808032,0.38254186511039734,0.38254186511039734,0.382542,0.3865282637998462,0.23528489470481873,0.5596063137054443,0.098069 secs,0.14990444481372833,-16.483709794074237,0.013977435249628113,-37.09145021861612,-8.774442190961101e-05,0.0,False,False,0.00627757670434893,False
pilot_v1_00083,83,data\raw\audio\pilot_v1\pilot_v1_00083.wav,44100,1,60,0.8,1.5,3.0,0.9893089830875397,0.9893089532852173,253.26309204101562,253.263092,0.9070478640496731,0.7988763451576233,110.25617218017578,50.256172 semitones,0.09522542171180248,0.0761803388595581,0.0761803388595581,7.618034%,0.14554730523377657,0.10916046798229218,2.1832094192504883,2.183209dB,0.9797552535310388,0.4419021010398865,1.051028847694397,1.220277 secs,0.7268378250300884,0.4043932259082794,0.9618169665336609,0.855795 secs,0.7360903965309262,0.7888723015785217,0.7888723015785217,0.788872,0.9804438287392259,0.44315531849861145,1.0540095567703247,1.234179 secs,0.33628928661346436,-9.46573936133543,0.05301821574721292,-25.511497838425363,-0.003558061590265837,0.0,False,False,0.06711017223269869,False
pilot_v1_00084,84,data\raw\audio\pilot_v1\pilot_v1_00084.wav,44100,1,60,0.8,1.5,3.0,0.7731914799660444,0.7731914520263672,197.93701171875,197.937012,0.02175798825919628,0.3119668960571289,47.9317626953125,-12.068237 semitones,0.3464511167258024,0.2771608829498291,0.2771608829498291,27.716087%,0.04078021924942732,0.030585164204239845,0.6117032766342163,0.611703dB,0.7770223021507263,0.3608089089393616,0.8581551909446716,0.542330 secs,0.9449355397373438,0.4807274341583252,1.143371820449829,1.709031 secs,0.0033501842990517616,0.20268014073371887,0.20268014073371887,0.202680,0.2637016326189041,0.19229556620121002,0.45735964179039,0.043755 secs,0.046366121619939804,-26.675984599014065,0.008731709730837341,-41.17801420041907,-0.0010448355322908319,0.0,False,False,0.1196599021839719,False
pilot_v1_00085,85,data\raw\audio\pilot_v1\pilot_v1_00085.wav,44100,1,60,0.8,1.5,3.0,0.25447687320411205,0.2544768750667572,65.14608001708984,65.146080,0.7895138934254646,0.7342326641082764,101.98178100585938,41.981781 semitones,0.8010340919718146,0.6408272981643677,0.6408272981643677,64.082733%,0.6559994984418154,0.49199962615966797,9.83999252319336,9.839993dB,0.330505614168942,0.18220224976539612,0.4333534836769104,0.035267 secs,0.48227416910231113,0.31879594922065735,0.7582306861877441,0.330526 secs,0.5264006545767188,0.6211205124855042,0.6211205124855042,0.621121,0.8576075155287981,0.40016263723373413,0.9517548680305481,0.820541 secs,0.16869069635868073,-15.458177379812758,0.03314957994852733,-29.590439406838755,3.1162556419562685e-06,0.0,False,False,9.400588625240507e-05,False
pilot_v1_00086,86,data\raw\audio\pilot_v1\pilot_v1_00086.wav,44100,1,60,0.8,1.5,3.0,0.15064355079084635,0.15064355731010437,38.56475067138672,38.564751,0.4171218117699027,0.5294169783592224,75.76537322998047,15.765373 semitones,0.24755511619150639,0.198044091463089,0.198044091463089,19.804409%,0.4654163606464863,0.3490622639656067,6.981245040893555,6.981245dB,0.05491008423268795,0.07196403294801712,0.17116069793701172,0.000858 secs,0.047116500325500965,0.16649077832698822,0.3959850072860718,0.024588 secs,0.26267771795392036,0.410142183303833,0.410142183303833,0.410142,0.5937209567055106,0.30780234932899475,0.7320833206176758,0.287238 secs,0.1812984049320221,-14.832120336431622,0.022152559250660488,-33.09152186355044,5.2083998312464314e-05,0.0,False,False,0.0023511503895836056,False
pilot_v1_00087,87,data\raw\audio\pilot_v1\pilot_v1_00087.wav,44100,1,60,0.8,1.5,3.0,0.6341871256008744,0.6341871023178101,162.35189819335938,162.351898,0.6455691987648606,0.6550630331039429,91.84806823730469,31.848068 semitones,0.6679430855438113,0.5343544483184814,0.5343544483184814,53.435444%,0.8544083284214139,0.640806257724762,12.81612491607666,12.816125dB,0.6112135229632258,0.2944854199886322,0.7004100680351257,0.240663 secs,0.5258604260161519,0.3340511620044708,0.794514000415802,0.398480 secs,0.7701325062662363,0.8161060214042664,0.8161060214042664,0.816106,0.062313166446983814,0.12180960923433304,0.28971442580223083,0.007045 secs,0.2010554075241089,-13.933684835076237,0.08312113699434533,-21.605770495977904,-0.0004022292692995423,0.0,False,False,0.0048390732350894776,False
pilot_v1_00088,88,data\raw\audio\pilot_v1\pilot_v1_00088.wav,44100,1,60,0.8,1.5,3.0,0.7357593877241015,0.7357593774795532,188.35440063476562,188.354401,0.22260652016848326,0.4224335849285126,62.07149887084961,2.071499 semitones,0.1385975070297718,0.11087800562381744,0.11087800562381744,11.087801%,0.7386720022186637,0.5540040135383606,11.080080032348633,11.080080dB,0.1623504739254713,0.11494018137454987,0.2733760476112366,0.005585 secs,0.658350020647049,0.3804225027561188,0.904804527759552,0.670223 secs,0.12336799409240484,0.2986944019794464,0.2986944019794464,0.298694,0.3675417033955455,0.22863958775997162,0.5438010096549988,0.087450 secs,0.17309124767780304,-15.23449783155427,0.02187366721916239,-33.20156798851022,-0.0064490858734585635,0.0,False,False,0.2948333175613485,True
pilot_v1_00089,89,data\raw\audio\pilot_v1\pilot_v1_00089.wav,44100,1,60,0.8,1.5,3.0,0.22095103096216917,0.22095103561878204,56.5634651184082,56.563465,0.9665645929053426,0.8316105008125305,114.4461441040039,54.446144 semitones,0.7142746793106198,0.5714197158813477,0.5714197158813477,57.141972%,0.0645540039986372,0.04841550439596176,0.9683101177215576,0.968310dB,0.7342705680057406,0.34370821714401245,0.8174825310707092,0.446595 secs,0.1331898421049118,0.19661644101142883,0.46763649582862854,0.047823 secs,0.5998032549396157,0.6798425912857056,0.6798425912857056,0.679843,0.7738484898582101,0.3708469569683075,0.8820298910140991,0.605248 secs,0.1216898187994957,-18.294915111514005,0.026110570009107926,-31.66367294338938,-5.364777268117007e-07,0.0,False,False,2.054638127871455e-05,False
pilot_v1_00090,90,data\raw\audio\pilot_v1\pilot_v1_00090.wav,44100,1,60,0.8,1.5,3.0,0.37167031690478325,0.37167030572891235,95.14759826660156,95.147598,0.34236415661871433,0.4883003234863281,70.50244140625,10.502441 semitones,0.26791195571422577,0.2143295705318451,0.2143295705318451,21.432957%,0.7511682435870171,0.5633761882781982,11.267523765563965,11.267524dB,0.8805497661232948,0.40221989154815674,0.9566478729248047,0.837546 secs,0.33351472672075033,0.2667301595211029,0.6343963742256165,0.161973 secs,0.36108955182135105,0.48887163400650024,0.48887163400650024,0.488872,0.5406626127660275,0.28923192620277405,0.687915027141571,0.223944 secs,0.1908094584941864,-14.38800201926125,0.03461061368186963,-29.215814002972238,0.002240490363065538,0.0,False,False,0.0647341992736521,False
pilot_v1_00091,91,data\raw\audio\pilot_v1\pilot_v1_00091.wav,44100,1,60,0.8,1.5,3.0,0.8591201417148113,0.8591201305389404,219.93475341796875,219.934753,0.5943807475268841,0.6269094347953796,88.2444076538086,28.244408 semitones,0.8172066221013665,0.6537653207778931,0.6537653207778931,65.376534%,0.4290089691057801,0.3217567205429077,6.435134410858154,6.435134dB,0.44966689962893724,0.22986675798892975,0.5467197299003601,0.089343 secs,0.874757937155664,0.45616528391838074,1.084952712059021,1.385617 secs,0.8531781919300556,0.8825425505638123,0.8825425505638123,0.882543,0.07185391895473003,0.12514887750148773,0.2976565957069397,0.007850 secs,0.2492387592792511,-12.067688386952167,0.05172527406750287,-25.725943990745247,-0.004753973712445301,0.0,False,False,0.09190813965028466,False
pilot_v1_00092,92,data\raw\audio\pilot_v1\pilot_v1_00092.wav,44100,1,60,0.8,1.5,3.0,0.887755798175931,0.887755811214447,227.26548767089844,227.265488,0.4591818880289793,0.5525500178337097,78.72640228271484,18.726402 semitones,0.5699119726195931,0.45592957735061646,0.45592957735061646,45.592957%,0.2612540861591697,0.19594056904315948,3.918811321258545,3.918811dB,0.30918193981051445,0.17367278039455414,0.4130668342113495,0.029113 secs,0.5782071510329843,0.35237249732017517,0.8380898237228394,0.493358 secs,0.4013981521129608,0.5211185216903687,0.5211185216903687,0.521119,0.6683756178244948,0.33393147587776184,0.7942293286323547,0.397909 secs,0.1747608333826065,-15.151117858717873,0.021781017991285,-33.238436524969416,-0.0021833404433079335,0.0,False,False,0.10024051420284992,False
pilot_v1_00093,93,data\raw\audio\pilot_v1\pilot_v1_00093.wav,44100,1,60,0.8,1.5,3.0,0.4044411052018404,0.40444111824035645,103.53692626953125,103.536926,0.7265707775950432,0.6996139287948608,97.55058288574219,37.550583 semitones,0.01666763424873352,0.013334107585251331,0.013334107585251331,1.333411%,0.9355247002094984,0.7016435265541077,14.032870292663574,14.032870dB,0.864508100785315,0.3958032429218292,0.9413864016532898,0.785365 secs,0.11945295426994562,0.1918085366487503,0.4562012851238251,0.043314 secs,0.8783526550978422,0.9026821255683899,0.9026821255683899,0.902682,0.19957660604268312,0.16985180974006653,0.40397897362709045,0.026634 secs,0.21822965145111084,-13.22172481952636,0.08566691742848524,-21.343737202635523,0.00026154713741971276,0.0,False,False,0.0030530704882436367,False
pilot_v1_00094,94,data\raw\audio\pilot_v1\pilot_v1_00094.wav,44100,1,60,0.8,1.5,3.0,0.0009235041216015816,0.0009235041216015816,0.23641705513000488,0.236417,0.10481843259185553,0.35765013098716736,53.77921676635742,-6.220783 semitones,0.961105396039784,0.7688843011856079,0.7688843011856079,76.888428%,0.24884941428899765,0.1866370588541031,3.732741117477417,3.732741dB,0.5303185824304819,0.26212742924690247,0.6234491467475891,0.151079 secs,0.413787504658103,0.29482561349868774,0.7012191414833069,0.241777 secs,0.14513120520859957,0.3161049783229828,0.3161049783229828,0.316105,0.4976388141512871,0.2741735875606537,0.6520999670028687,0.180824 secs,0.09370050579309464,-20.565161295892864,0.011060136212408988,-39.12479048787177,1.8021895963902155e-07,0.0,False,False,1.629446113302147e-05,False
pilot_v1_00095,95,data\raw\audio\pilot_v1\pilot_v1_00095.wav,44100,1,60,0.8,1.5,3.0,0.5193787114694715,0.5193787217140198,132.96095275878906,132.960953,0.8333908403292298,0.7583649754524231,105.07071685791016,45.070717 semitones,0.38932156935334206,0.31145724654197693,0.31145724654197693,31.145725%,0.5709781432524323,0.4282335638999939,8.564671516418457,8.564672dB,0.08477964904159307,0.08391185849905014,0.19957765936851501,0.001587 secs,0.8886241968721151,0.46101847290992737,1.0964956283569336,1.445532 secs,0.6376789910718799,0.7101432085037231,0.7101432085037231,0.710143,0.9039397332817316,0.416378915309906,0.9903239607810974,0.961854 secs,0.22095587849617004,-13.113888792240846,0.09917735826896282,-20.071749278932423,2.916436178309981e-05,0.0,False,False,0.00029406270031923895,False
pilot_v1_00096,96,data\raw\audio\pilot_v1\pilot_v1_00096.wav,44100,1,60,0.8,1.5,3.0,0.507279141806066,0.5072791576385498,129.86346435546875,129.863464,0.4837968749925494,0.5660882592201233,80.45929718017578,20.459297 semitones,0.07043764181435108,0.056350111961364746,0.056350111961364746,5.635011%,0.872988710179925,0.6547415256500244,13.094830513000488,13.094831dB,0.7828784137964249,0.3631513714790344,0.8637265563011169,0.556551 secs,0.8562323618680239,0.4496813118457794,1.0695310831069946,1.308500 secs,0.24491446372121572,0.39593157172203064,0.39593157172203064,0.395932,0.7593904314562678,0.3657866418361664,0.8699942827224731,0.572883 secs,0.22700800001621246,-12.879176750263072,0.06748795759080976,-23.415474296992297,-1.9445174767345824e-08,0.0,False,False,2.881280670137481e-07,False
pilot_v1_00097,97,data\raw\audio\pilot_v1\pilot_v1_00097.wav,44100,1,60,0.8,1.5,3.0,0.019890709780156612,0.019890710711479187,5.092021942138672,5.092022,0.7044434519484639,0.6874439120292664,95.9928207397461,35.992821 semitones,0.5299324570223689,0.42394596338272095,0.42394596338272095,42.394596%,0.44877957832068205,0.3365846872329712,6.731693744659424,6.731694dB,0.3519947128370404,0.19079788029193878,0.45379751920700073,0.042408 secs,0.31889444775879383,0.26161307096481323,0.6222257614135742,0.149897 secs,0.7213598126545548,0.7770878672599792,0.7770878672599792,0.777088,0.35319045279175043,0.22361664474010468,0.5318543314933777,0.080015 secs,0.18137472867965698,-14.828464484387084,0.059553703918635924,-24.50182445141547,2.0825668134080264e-07,0.0,False,False,3.4969559848927153e-06,False
pilot_v1_00098,98,data\raw\audio\pilot_v1\pilot_v1_00098.wav,44100,1,60,0.8,1.5,3.0,0.38529161363840103,0.38529160618782043,98.63465118408203,98.634651,0.080132270231843,0.34407275915145874,52.04131317138672,-7.958687 semitones,0.46055526100099087,0.36844420433044434,0.36844420433044434,36.844421%,0.6334402831271291,0.4750801920890808,9.501604080200195,9.501604dB,0.002178257331252098,0.05087130144238472,0.12099332362413406,0.000214 secs,0.15177269745618105,0.20312044024467468,0.48310574889183044,0.054471 secs,0.4896221626549959,0.5916977524757385,0.5916977524757385,0.591698,0.08631150051951408,0.1302090287208557,0.30969178676605225,0.009199 secs,0.12949982285499573,-17.754616513222228,0.013409216237256742,-37.45193211452949,-0.0018180751308013666,0.0,False,False,0.13558399675515326,False
pilot_v1_00099,99,data\raw\audio\pilot_v1\pilot_v1_00099.wav,44100,1,60,0.8,1.5,3.0,0.9000395312905312,0.900039553642273,230.41012573242188,230.410126,0.8557123653590679,0.7706418037414551,106.64215087890625,46.642151 semitones,0.876089564524591,0.7008716464042664,0.7008716464042664,70.087166%,0.06137297675013542,0.04602973163127899,0.9205946326255798,0.920595dB,0.5740991858765483,0.27963966131210327,0.6651005744934082,0.195681 secs,0.6730275796726346,0.38555964827537537,0.9170228242874146,0.707165 secs,0.9816646240651608,0.9853317141532898,0.9853317141532898,0.985332,0.5550133865326643,0.29425469040870667,0.6998612880706787,0.239910 secs,0.2537934184074402,-11.910392891980981,0.04951862745584799,-26.10462802960223,-0.0008522379926202302,0.0,False,False,0.017210452639869842,False
pilot_v1_00100,100,data\raw\audio\pilot_v1\pilot_v1_00100.wav,44100,1,60,0.8,1.5,3.0,0.8701824750751257,0.870182454586029,222.76670837402344,222.766708,0.21353630535304546,0.41744497418403625,61.43295669555664,1.432957 semitones,0.627301431261003,0.501841127872467,0.501841127872467,50.184113%,0.12701652385294437,0.09526239335536957,1.9052479267120361,1.905248dB,0.6826777774840593,0.32307112216949463,0.7683988809585571,0.348616 secs,0.905254933051765,0.4668391942977905,1.1103397607803345,1.519930 secs,0.2808491066098213,0.4246792793273926,0.4246792793273926,0.424679,0.21647583600133657,0.17576654255390167,0.4180466830730438,0.030542 secs,0.11274995654821396,-18.95767233638355,0.026499566570212144,-31.535224587455957,-0.0018174071663881177,0.0,False,False,0.06858252423007719,False
